Date,Close/Last,Open,High,Low
09/22/2020,57.4426,57.5261,58.4677,56.8736
09/21/2020,57.5888,59.3683,61.9085,56.7025
09/18/2020,61.9085,63.6081,63.686,61.5286
09/17/2020,63.9647,63.8588,65.4287,63.6532
09/16/2020,65.0572,63.0362,65.9734,62.5896
09/15/2020,63.0901,63.2869,64.2677,62.6954
09/14/2020,63.0139,61.9175,63.1343,61.4391
09/11/2020,61.0985,61.2976,61.4511,60.3813
09/10/2020,61.2537,61.5566,62.734,61.0386
09/09/2020,60.9708,62.3301,62.4052,60.2927
09/08/2020,62.2104,60.5111,63.4969,60.5111
09/04/2020,61.6994,61.7593,62.5629,59.5807
09/03/2020,60.7747,61.191,63.6121,59.7182
09/02/2020,60.6885,59.5183,60.8532,58.6431
09/01/2020,59.4186,58.3793,60.7434,58.0585
08/31/2020,59.0742,61.3959,61.5172,59.0742
08/28/2020,61.5343,60.2954,61.7229,59.6244
08/27/2020,59.567,58.5757,61.0276,58.5757
08/26/2020,57.3256,58.3012,58.5313,57.1258
08/25/2020,58.5567,59.6396,59.8407,57.4657
08/24/2020,58.8641,55.6675,58.8865,55.2371
08/21/2020,54.8502,55.4331,55.9733,54.6645
08/20/2020,55.5544,54.284,55.7275,54.0048
08/19/2020,55.5391,55.796,57.7046,55.3295
08/18/2020,55.494,55.6072,56.143,54.8766
08/17/2020,55.3418,57.1216,57.1982,55.0825
08/14/2020,57.3879,56.2453,57.5712,55.9712
08/13/2020,56.8618,56.8949,58.6602,56.6436
08/12/2020,57.7524,59.6072,59.7909,56.6163
08/11/2020,58.3647,59.9997,60.4643,58.0569
08/10/2020,57.0589,54.7036,57.3714,54.7036
08/07/2020,54.3505,53.8987,54.4269,53.4236
08/06/2020,54.4692,53.1902,54.6487,52.5927
08/05/2020,52.9825,52.2507,53.5734,51.5849
08/04/2020,51.2419,51.3473,51.656,51.0598
08/03/2020,50.0124,49.9657,50.4386,48.9008
07/31/2020,50.4001,50.7994,50.9936,49.451
07/30/2020,51.1667,50.6427,51.4477,50.5499
07/29/2020,51.6903,52.8219,53.0102,51.2546
07/28/2020,52.844,51.4079,53.4732,51.4079
07/27/2020,51.4853,52.0911,52.5593,51.0949
07/24/2020,52.0911,52.5875,52.9876,51.8343
07/23/2020,53.2781,52.8134,55.0707,52.0802
07/22/2020,53.0956,52.9119,53.9914,52.7627
07/21/2020,53.3449,52.9689,53.8862,52.8647
07/20/2020,52.3425,53.5646,54.0942,52.026
07/17/2020,53.8533,54.5867,55.1753,53.6366
07/16/2020,54.8846,57.1309,57.1309,54.2898
07/15/2020,57.1309,55.5614,57.3572,54.5833
07/14/2020,52.5813,51.1625,52.7525,50.8439
07/13/2020,52.0355,54.0387,54.1797,52.0005
07/10/2020,53.1405,50.2455,53.2804,49.7965
07/09/2020,50.2455,52.5535,52.7686,50.0197
07/08/2020,53.0079,52.232,53.2095,51.5302
07/07/2020,52.7243,53.8694,54.0867,52.6606
07/06/2020,55.0579,55.2424,55.6875,53.3355
07/02/2020,53.662,55.8876,56.1093,53.5433
07/01/2020,53.7076,54.1566,57.2186,53.3815
06/30/2020,54.1566,54.3359,54.8699,53.103
06/29/2020,55.1476,52.571,55.4415,51.2152
06/26/2020,51.9054,53.4765,53.7662,50.6901
06/25/2020,53.9885,51.2623,54.0331,51.0123
06/24/2020,52.768,56.1723,56.1723,52.4229
06/23/2020,57.1369,56.4945,57.3123,54.8841
06/22/2020,56.0488,56.2174,57.0032,55.465
06/19/2020,57.3838,60.2014,60.2014,56.0983
06/18/2020,58.9619,57.5827,59.9709,57.4936
06/17/2020,59.4556,59.9286,60.3046,58.1204
06/16/2020,60.7999,64.1635,64.2513,59.6756
06/15/2020,59.5475,54.6934,60.6009,54.4442
06/12/2020,59.1871,59.0345,60.5374,55.7654
06/11/2020,53.1893,54.1894,58.129,52.6696
06/10/2020,62.7107,65.8954,66.3977,60.5454
06/09/2020,68.9693,69.2787,71.1466,67.808
06/08/2020,74.4605,71.0117,74.4615,69.6747
06/05/2020,66.4886,71.9716,72.5026,65.1721
06/04/2020,62.9367,59.856,64.8114,58.6558
06/03/2020,57.1511,54.2966,58.2614,54.1806
06/02/2020,52.4435,52.0592,52.7325,51.233
06/01/2020,50.5812,48.5785,51.9553,48.5785
05/29/2020,48.5785,49.2876,49.4016,47.394
05/28/2020,49.2876,51.8444,51.8444,48.9883
05/27/2020,51.8812,53.9876,54.6991,49.2612
05/26/2020,50.0722,48.9637,51.0396,48.9156
05/22/2020,45.5174,46.7259,46.9567,44.7061
05/21/2020,46.1725,45.6421,47.3074,45.6293
05/20/2020,45.2073,44.1485,45.8773,44.0349
05/19/2020,42.9095,45.023,45.2701,42.5829
05/18/2020,44.1101,41.8185,44.1246,41.383
05/15/2020,38.6458,39.1584,39.7263,38.0643
05/14/2020,39.1584,38.1069,39.7561,36.1938
05/13/2020,39.3326,41.315,41.315,38.2839
05/12/2020,41.2634,43.2705,44.0174,41.2634
05/11/2020,43.0709,43.4207,43.9651,42.3307
05/08/2020,44.7773,42.9553,44.9433,42.8963
05/07/2020,41.7392,41.7002,42.7807,41.3147
05/06/2020,41.5266,43.3812,43.7183,41.0664
05/05/2020,43.4073,44.5532,46.1447,43.2826
05/04/2020,44.5532,42.5605,44.8855,41.2566
05/01/2020,46.0107,47.8446,48.6127,44.9896
04/30/2020,50.2626,49.9372,51.1176,48.3953
04/29/2020,51.7417,49.2435,52.5263,49.242
04/28/2020,46.7624,43.6502,47.2589,43.5957
04/27/2020,42.6241,43.3194,44.0181,42.5273
04/24/2020,42.8871,43.6577,43.7301,41.9272
04/23/2020,43.1321,43.1758,44.4029,42.9279
04/22/2020,42.7627,44.8923,44.9435,41.9193
04/21/2020,43.9556,43.652,44.9296,43.3293
04/20/2020,44.8687,45.0442,45.8947,44.223
04/17/2020,46.3289,47.0118,47.318,46.0096
04/16/2020,44.1217,46.568,46.6056,43.8635
04/15/2020,47.3718,48.3676,48.6397,46.0526
04/14/2020,47.659,47.669,49.4406,47.3775
04/13/2020,45.8538,49.574,49.574,44.6821
04/09/2020,48.2635,47.6395,50.1002,46.3671
04/08/2020,44.7094,43.9142,45.1421,43.2718
04/07/2020,42.633,44.381,46.7255,41.9564
04/06/2020,39.9367,39.6114,40.6739,38.2007
04/03/2020,37.4457,39.0138,39.4036,36.4885
04/02/2020,38.5997,40.1002,40.8124,38.1588
04/01/2020,40.0931,43.8252,43.8252,39.9517
03/31/2020,45.2612,46.0907,47.3619,44.584
03/30/2020,45.1602,46.391,47.0783,43.1857
03/27/2020,48.0828,50.6839,50.6839,47.9206
03/26/2020,52.4565,50.761,56.6499,50.761
03/25/2020,50.761,52.5422,53.5096,46.5524
03/24/2020,46.2518,44.1866,48.0681,43.3256
03/23/2020,38.5783,38.5172,39.5738,36.205
03/20/2020,37.7607,38.7546,43.4731,37.5124
03/19/2020,36.882,37.1652,38.6051,33.1981
03/18/2020,37.1652,48.5848,48.5848,34.2193
03/17/2020,48.5848,51.2925,53.35,47.3356
03/16/2020,50.7146,57.6997,57.6997,49.166
03/13/2020,60.2777,59.6451,60.3075,54.8529
03/12/2020,55.5792,63.8874,63.8874,55.3431
03/11/2020,68.8147,73.0688,73.0688,67.9619
03/10/2020,74.9386,73.0728,74.9411,68.7413
03/09/2020,69.9066,72.0221,72.851,69.4518
03/06/2020,75.5837,72.5947,78.0108,72.0917
03/05/2020,75.2825,80.4231,80.4231,75.0625
03/04/2020,83.0272,81.8167,83.1132,79.6822
03/03/2020,80.726,85.4039,86.2307,80.0329
03/02/2020,83.8654,83.7344,83.8686,80.1896
02/28/2020,83.8287,85.181,85.5284,82.7638
02/27/2020,86.4244,89.4495,90.9902,85.0929
02/26/2020,91.7372,96.6813,97.3892,91.6474
02/25/2020,96.5148,101.8206,102.4741,96.297
02/24/2020,101.8206,104.5823,104.5823,101.1702
02/21/2020,108.4957,109.5985,109.5985,107.2596
02/20/2020,109.5985,108.936,110.1703,108.936
02/19/2020,109.4424,110.4013,110.4013,109.162
02/18/2020,110.2729,111.0992,111.6708,109.8189
02/14/2020,111.5926,112.4275,112.8193,111.1291
02/13/2020,112.5263,111.8552,112.6679,111.6586
02/12/2020,112.7039,110.9499,113.0002,110.9499
02/11/2020,110.9499,109.8413,111.6225,109.5919
02/10/2020,109.2257,109.1878,109.3893,108.2443
02/07/2020,109.659,110.5348,110.5348,108.9511
02/06/2020,110.5348,112.3785,113.7848,110.3691
02/05/2020,112.3785,112.0451,112.7836,111.247
02/04/2020,110.5045,109.28,110.9942,109.28
02/03/2020,107.5287,106.7972,109.2561,106.7972
01/31/2020,106.7972,108.6152,108.9904,106.3476
01/30/2020,109.1395,106.8256,109.206,106.8256
01/29/2020,107.9432,108.9088,109.2239,107.8405
01/28/2020,108.6747,107.8281,109.32,107.50
01/27/2020,106.90,107.9953,107.9953,106.2649
01/24/2020,110.5662,112.4477,112.4477,108.9283
01/23/2020,112.2741,109.8262,112.4054,108.2429
01/22/2020,110.1109,110.0185,110.7872,109.9043
01/21/2020,109.3821,111.413,111.4284,108.083
01/17/2020,112.3645,112.6469,112.7516,111.9171
01/16/2020,112.2002,111.0487,112.4669,111.045
01/15/2020,110.1593,109.8415,110.6301,109.701
01/14/2020,110.006,109.813,111.7627,109.813
01/13/2020,109.3137,109.3431,109.4687,108.9255
01/10/2020,109.245,110.0232,110.0232,108.8963
01/09/2020,109.2005,109.4353,110.4577,109.0627
01/08/2020,108.6709,107.3824,109.6803,107.3824
01/07/2020,107.7658,107.7243,108.2642,107.4274
01/06/2020,107.6974,107.5823,108.4664,107.4091
01/03/2020,108.8618,111.0052,111.0052,107.4805
01/02/2020,111.0052,110.802,111.392,110.4592
12/31/2019,109.9214,109.7212,110.237,109.4535
12/30/2019,109.9436,110.6448,110.6448,109.3922
12/27/2019,110.4928,112.2373,112.409,110.2131
12/26/2019,112.2373,112.8149,113.0094,111.8639
12/24/2019,112.6282,112.6019,112.8656,111.741
12/23/2019,112.5469,112.5657,113.6706,112.3955
12/20/2019,112.4967,112.3902,112.791,112.175
12/19/2019,112.3902,111.4719,112.4993,111.2407
12/18/2019,111.4813,112.1215,112.3367,111.1171
12/17/2019,111.7707,110.0278,112.0726,109.9596
12/16/2019,110.2681,110.25,111.3322,110.1513
12/13/2019,109.4132,109.624,110.3164,109.0041
12/12/2019,109.2534,108.8208,110.5254,108.3724
12/11/2019,108.105,108.6337,109.1349,108.0945
12/10/2019,108.6696,108.8566,109.7454,108.4876
12/09/2019,109.1515,109.6188,110.0917,109.0026
12/06/2019,109.6188,108.6999,109.7998,108.6999
12/05/2019,107.9988,107.5442,108.2238,107.5442
12/04/2019,107.4079,107.1832,108.1839,107.1108
12/03/2019,106.6133,105.9534,106.9158,104.9144
12/02/2019,106.8915,108.0678,108.5597,106.8392
11/29/2019,108.0678,108.2334,109.1812,107.9249
11/27/2019,108.4564,108.8267,108.9628,107.8447
11/26/2019,108.7158,108.783,109.1388,108.1116
11/25/2019,108.8758,107.5615,109.1644,107.3997
11/22/2019,107.5615,106.7927,107.7301,106.4118
11/21/2019,106.3333,108.2402,108.2665,106.3261
11/20/2019,108.2167,109.1504,109.3042,107.4038
11/19/2019,109.6124,109.6584,109.967,108.9608
11/18/2019,109.1169,109.4472,109.5598,108.5846
11/15/2019,109.6785,109.9276,110.0843,109.217
11/14/2019,109.1026,109.2142,109.7682,108.6253
11/13/2019,109.1988,108.5565,109.3632,108.1659
11/12/2019,108.9884,110.8601,110.8601,108.9267
11/11/2019,110.7639,110.2773,110.8073,109.8382
11/08/2019,110.7675,111.1616,111.1616,109.9589
11/07/2019,111.4164,110.8427,112.1489,110.8427
11/06/2019,110.8427,110.9052,110.9052,110.0466
11/05/2019,110.8959,110.5466,111.6734,110.5145
11/04/2019,110.0541,108.5952,110.1775,108.5952
11/01/2019,108.5952,107.2765,108.5952,107.2765
10/31/2019,107.1096,107.5711,107.6445,106.403
10/30/2019,107.5711,107.8193,107.8193,106.5684
10/29/2019,107.8193,108.1836,108.6231,107.7399
10/28/2019,108.2418,106.9864,108.593,106.9864
10/25/2019,106.9397,105.2771,107.288,105.2771
10/24/2019,105.2239,104.8603,107.1096,104.7572
10/23/2019,104.8603,105.0934,105.2964,104.0837
10/22/2019,105.3022,104.8917,105.7809,104.1137
10/21/2019,104.9352,103.5881,105.3691,103.5881
10/18/2019,103.2311,103.6748,104.2901,103.1828
10/17/2019,103.7282,102.7634,104.3531,102.7634
10/16/2019,102.5772,102.5981,103.1476,102.3807
10/15/2019,102.5792,101.4469,102.8672,101.0841
10/14/2019,101.2727,100.6691,101.3657,99.9987
10/11/2019,100.6691,99.962,102.327,99.962
10/10/2019,99.8489,98.7941,100.0243,98.2191
10/09/2019,99.3899,98.7795,100.2786,98.7795
10/08/2019,98.2868,98.2859,99.3047,97.8113
10/07/2019,98.4074,97.9535,99.0931,97.9535
10/04/2019,98.0234,96.1679,98.0234,95.9954
10/03/2019,96.1757,96.3191,96.3724,94.5304
10/02/2019,96.5879,97.7823,97.7823,94.9859
10/01/2019,98.8768,99.4791,100.913,98.434
09/30/2019,99.4791,99.5229,100.0524,99.1268
09/27/2019,99.5229,99.751,101.1392,99.2386
09/26/2019,97.6121,97.787,97.8336,96.5995
09/25/2019,97.6054,97.1487,97.9393,96.9032
09/24/2019,97.1487,97.9412,98.3274,96.6733
09/23/2019,97.5818,98.0814,98.0814,96.9386
09/20/2019,98.0814,98.3806,99.0023,98.023
09/19/2019,98.4081,99.2399,99.5163,98.3779
09/18/2019,99.2743,99.1638,99.3223,98.317
09/17/2019,99.2656,97.9646,99.7003,97.9438
09/16/2019,98.6799,101.231,101.231,98.4396
09/13/2019,101.6396,100.7185,102.0183,100.7185
09/12/2019,100.2241,99.8205,101.0707,99.7112
09/11/2019,99.9426,98.1922,100.0419,97.9412
09/10/2019,98.0871,96.6978,98.0909,96.6092
09/09/2019,96.6721,94.5842,96.7988,94.4481
09/06/2019,94.8019,94.7248,95.8684,94.6459
09/05/2019,94.3095,93.1899,95.3156,93.1899
09/04/2019,92.5132,91.9328,92.7306,91.846
09/03/2019,91.7611,92.5783,92.6189,91.034
08/30/2019,92.8917,93.3195,93.9444,92.732
08/29/2019,92.8698,91.0492,93.0442,91.0492
08/28/2019,90.5651,89.6562,91.3395,89.3685
08/27/2019,89.7609,91.0853,91.5316,89.6291
08/26/2019,90.7733,91.3647,91.7278,90.6277
08/23/2019,90.6203,92.7199,93.0704,90.483
08/22/2019,93.0902,93.7264,94.1503,92.9382
08/21/2019,93.7042,93.8068,94.4312,93.5546
08/20/2019,93.782,94.942,94.942,93.5962
08/19/2019,95.0015,95.2538,96.047,94.9426
08/16/2019,94.6477,93.0503,94.7747,92.9567
08/15/2019,92.6133,93.9791,94.0115,91.8027
08/14/2019,93.9366,96.3433,96.3433,93.5152
08/13/2019,97.0029,96.9549,98.3963,96.353
08/12/2019,97.0027,99.6601,99.6601,96.5253
08/09/2019,99.6601,102.5867,102.5867,98.7249
08/08/2019,102.5867,100.3499,102.6347,100.2905
08/07/2019,100.0111,98.9674,100.3045,97.7803
08/06/2019,99.1097,98.1552,99.5982,98.1552
08/05/2019,98.1552,101.534,101.534,96.924
08/02/2019,101.534,102.3596,102.3596,100.7826
08/01/2019,102.3596,103.7244,104.5649,101.6404
07/31/2019,103.7054,105.1642,105.5975,103.647
07/30/2019,105.1642,105.6183,105.6183,104.3541
07/29/2019,105.6183,105.7101,105.8021,104.8991
07/26/2019,105.7505,105.9918,106.2702,104.8715
07/25/2019,105.9655,109.5204,109.5204,105.8484
07/24/2019,109.7643,107.9938,110.0676,107.8188
07/23/2019,107.9872,106.7148,108.0627,106.4588
07/22/2019,106.7148,106.5675,107.5778,106.5675
07/19/2019,106.1365,107.0782,108.0751,106.1176
07/18/2019,107.1798,106.8052,107.3197,106.5746
07/17/2019,106.8052,108.5535,108.7587,106.7903
07/16/2019,108.6474,106.514,109.1374,106.514
07/15/2019,106.514,106.8371,107.4692,106.3957
07/12/2019,106.8398,104.8479,106.8398,104.8479
07/11/2019,104.8479,105.2886,105.8103,104.7943
07/10/2019,105.2886,104.8817,106.10,104.8015
07/09/2019,104.8817,105.9857,105.9857,104.4758
07/08/2019,106.0295,105.6816,106.3575,105.4758
07/05/2019,105.6816,103.8988,105.8937,103.3155
07/03/2019,103.989,102.5432,104.4698,102.4705
07/02/2019,102.4705,103.0266,103.8344,102.2172
07/01/2019,103.0266,102.9747,103.8655,102.7029
06/28/2019,102.2723,100.961,102.4373,100.961
06/27/2019,100.961,100.035,101.5853,100.035
06/26/2019,100.035,100.1209,100.7392,99.8219
06/25/2019,100.0623,101.084,101.8279,100.0399
06/24/2019,101.084,102.068,102.193,100.9004
06/21/2019,101.9645,103.4008,104.2038,101.9645
06/20/2019,103.5429,103.4907,104.3382,102.6855
06/19/2019,103.4907,103.0582,103.7072,102.7063
06/18/2019,102.8241,102.0468,103.7156,102.0468
06/17/2019,102.0468,103.4397,103.4397,101.967
06/14/2019,103.4397,103.8318,104.2271,102.8906
06/13/2019,103.9384,102.0823,104.7185,102.0823
06/12/2019,102.0665,101.6366,102.6188,101.5577
06/11/2019,101.63,101.3162,102.5873,101.0941
06/10/2019,101.2267,100.6403,102.3259,100.6403
06/07/2019,100.6403,100.248,101.6761,100.1183
06/06/2019,99.4267,99.9898,100.3499,98.5564
06/05/2019,99.8926,99.4173,100.1446,99.1511
06/04/2019,98.6349,96.6875,98.6866,96.6875
06/03/2019,95.5096,95.2812,96.9515,95.0238
05/31/2019,95.4349,96.7003,96.7003,95.3347
05/30/2019,97.6726,97.4946,98.0537,97.1751
05/29/2019,97.4893,97.9165,97.9258,96.729
05/28/2019,98.2113,99.3102,99.4448,98.1414
05/24/2019,98.8769,98.2539,99.3655,97.1887
05/23/2019,97.688,97.0185,98.1869,96.5426
05/22/2019,97.9537,99.2581,99.4367,97.7981
05/21/2019,99.9371,98.4878,100.1177,98.4878
05/20/2019,97.8889,97.8273,98.3495,97.096
05/17/2019,98.7547,99.0423,100.1034,98.5777
05/16/2019,99.815,100.003,100.7031,99.7708
05/15/2019,100.003,98.7144,100.3823,98.4312
05/14/2019,99.767,98.9711,100.1696,98.835
05/13/2019,98.9711,100.5748,100.5748,98.413
05/10/2019,102.579,102.1534,102.9845,99.768
05/09/2019,102.5154,101.1954,102.7038,100.8001
05/08/2019,101.6497,101.7903,102.6794,101.3838
05/07/2019,102.398,104.0655,104.0655,101.3667
05/06/2019,104.0655,102.4223,104.2729,102.3164
05/03/2019,104.2444,103.3525,104.6725,103.3525
05/02/2019,103.1353,103.2822,104.2584,102.881
05/01/2019,103.4192,104.3307,104.6894,103.2551
04/30/2019,104.0668,103.1893,104.4562,102.827
04/29/2019,103.0734,102.103,103.1673,102.103
04/26/2019,101.9826,101.1878,102.6667,101.1285
04/25/2019,101.1912,102.6748,102.8234,100.8058
04/24/2019,102.7198,103.1113,103.8779,102.4633
04/23/2019,103.2637,102.1057,103.6507,102.0427
04/22/2019,102.0597,102.9393,103.0522,101.9961
04/18/2019,103.6105,103.315,103.7011,102.6656
04/17/2019,103.5881,103.0031,103.8083,102.5726
04/16/2019,102.4568,102.0143,102.6611,101.9211
04/15/2019,101.7469,103.0795,103.0795,101.681
04/12/2019,102.7513,103.7807,104.1291,102.5816
04/11/2019,103.5287,102.4153,104.1396,102.4153
04/10/2019,102.4153,101.6198,102.67,100.6906
04/09/2019,101.0722,101.1079,101.5247,100.6947
04/08/2019,101.7056,101.6675,101.8868,101.2483
04/05/2019,102.292,101.7319,102.7024,101.7319
04/04/2019,101.7997,101.4567,102.0011,100.4611
04/03/2019,101.2515,99.9178,101.9978,99.9178
04/02/2019,99.9178,100.1093,100.3056,99.0662
04/01/2019,98.7604,97.4249,99.1524,97.198
03/29/2019,97.2802,96.2302,97.4538,96.0318
03/28/2019,95.8164,96.0012,96.481,94.9689
03/27/2019,95.7976,94.2547,96.2756,94.2547
03/26/2019,94.3178,94.162,95.1078,93.8537
03/25/2019,93.746,94.5115,95.0414,93.6863
03/22/2019,94.6664,96.6532,96.9859,94.6119
03/21/2019,97.612,96.825,97.9623,96.647
03/20/2019,97.0282,98.1739,98.1802,96.5788
03/19/2019,98.3407,98.3218,99.3791,97.9713
03/18/2019,98.1764,98.7729,98.9325,97.7309
03/15/2019,98.7906,99.5028,99.7732,98.7208
03/14/2019,99.2882,99.8528,100.6964,98.9395
03/13/2019,99.4556,97.9128,99.4956,97.6042
03/12/2019,97.4954,98.3729,98.4373,96.9074
03/11/2019,98.3729,96.9805,98.4113,96.974
03/08/2019,97.1643,96.5389,97.3876,96.3078
03/07/2019,97.5995,98.6258,98.8188,97.2383
03/06/2019,98.9113,100.0573,100.2732,98.7696
03/05/2019,99.9121,101.1634,101.2313,99.7711
03/04/2019,100.5511,102.4187,102.4487,99.947
03/01/2019,102.4585,103.5824,103.7972,101.7189
02/28/2019,103.0041,103.1945,103.4252,102.0924
02/27/2019,103.3671,105.0962,105.4612,103.2719
02/26/2019,105.6671,106.159,106.7798,105.6415
02/25/2019,105.6886,105.4699,106.2611,105.4446
02/22/2019,104.7393,103.9371,104.7537,103.8266
02/21/2019,103.8044,103.5761,104.5995,103.4127
02/20/2019,103.6704,104.2907,104.8132,103.6269
02/19/2019,105.462,104.6561,106.1931,104.6561
02/15/2019,104.8703,105.7898,105.8663,104.8175
02/14/2019,105.3119,104.2913,105.4454,103.643
02/13/2019,104.7261,104.3166,105.3972,104.3166
02/12/2019,104.3166,105.8771,106.3683,104.0913
02/11/2019,105.4486,105.1336,105.8288,105.1336
02/08/2019,104.7803,104.5899,104.8634,103.6298
02/07/2019,105.0765,104.7529,105.6577,104.2759
02/06/2019,105.1517,105.6862,105.6862,104.725
02/05/2019,105.415,105.1994,105.7621,104.9054
02/04/2019,104.9165,104.0657,104.9165,103.7203
02/01/2019,103.9865,103.5417,105.0328,103.2599
01/31/2019,102.9295,102.9339,103.7056,102.3805
01/30/2019,102.6462,102.3322,103.2151,101.3849
01/29/2019,102.4415,102.9306,102.9306,101.9275
01/28/2019,102.4759,100.1644,102.4759,100.1644
01/25/2019,100.9222,100.9584,101.6521,100.2866
01/24/2019,100.3419,100.3344,100.8217,99.7211
01/23/2019,98.5056,99.6464,100.1057,98.0803
01/22/2019,99.0449,101.0672,101.0672,98.3973
01/18/2019,100.8209,101.0081,101.3367,100.246
01/17/2019,100.3375,99.2208,100.9224,99.0755
01/16/2019,99.0904,98.696,99.914,98.6132
01/15/2019,97.2698,97.4287,98.2787,96.5726
01/14/2019,97.2521,96.7265,97.8224,95.9046
01/11/2019,97.8961,97.4468,98.0712,96.9093
01/10/2019,98.0617,95.2303,98.2389,93.836
01/09/2019,97.6386,94.9131,97.709,94.8697
01/08/2019,94.8214,95.2605,95.3087,93.9431
01/07/2019,94.3733,92.8922,95.0122,91.9356
01/04/2019,92.692,89.3445,93.2268,89.3445
01/03/2019,88.4693,91.1288,91.1288,87.048
01/02/2019,92.0123,89.5537,92.1419,88.8415
12/31/2018,90.6311,90.1077,91.3407,89.9138
12/28/2018,90.0461,90.5237,91.4251,89.4837
12/27/2018,90.1773,89.687,90.1773,86.9361
12/26/2018,90.5571,86.9972,90.5998,86.4907
12/24/2018,86.4345,87.4271,88.0596,86.3783
12/21/2018,87.9719,90.5283,91.345,87.8824
12/20/2018,90.658,92.2562,92.8793,89.2841
12/19/2018,92.4202,94.0829,94.891,91.892
12/18/2018,93.9891,93.7323,94.8262,93.7323
12/17/2018,92.64,94.648,95.0938,92.2452
12/14/2018,94.9098,94.583,96.8607,94.583
12/13/2018,95.7813,98.8913,98.966,95.7381
12/12/2018,98.5815,99.123,99.4333,98.3189
12/11/2018,98.1393,98.6859,99.0066,96.7272
12/10/2018,97.9343,99.3643,99.6901,96.3422
12/07/2018,99.3406,104.0594,104.1859,98.8721
12/06/2018,104.678,103.8557,104.8247,102.0856
12/04/2018,104.8444,107.1015,108.2833,104.1908
12/03/2018,108.6653,109.5345,109.9888,107.9071
11/30/2018,108.8176,105.8648,109.14,105.8648
11/29/2018,105.6597,105.1131,106.1212,104.9327
11/28/2018,105.7918,104.1026,105.8145,103.4152
11/27/2018,103.276,102.4358,105.2538,102.4358
11/26/2018,102.4358,103.5097,104.0161,102.1736
11/23/2018,102.9373,100.7957,103.3286,100.7957
11/21/2018,100.7957,99.2572,101.8392,99.2502
11/20/2018,98.5347,98.4353,99.9619,98.1792
11/19/2018,99.9286,100.5109,100.9828,99.5116
11/16/2018,100.8537,101.2421,101.4182,99.3607
11/15/2018,102.0068,101.2815,102.1989,99.4251
11/14/2018,101.9975,102.9044,103.2264,101.2316
11/13/2018,102.1457,101.2591,102.7928,101.2591
11/12/2018,100.8227,102.0078,102.3036,100.8137
11/09/2018,102.4088,102.5043,103.1207,101.636
11/08/2018,102.6769,102.8263,103.1919,102.1161
11/07/2018,103.2048,102.4488,103.5729,102.1115
11/06/2018,101.7981,101.6033,102.0656,101.0529
11/05/2018,101.9687,101.5808,102.2275,100.8504
11/02/2018,101.8423,101.3825,103.0084,100.5821
11/01/2018,100.6311,97.9469,100.7517,97.8959
10/31/2018,97.2798,98.5232,99.4144,97.2524
10/30/2018,97.2445,94.573,97.3479,94.573
10/29/2018,94.9805,97.216,97.8207,93.7853
10/26/2018,96.0627,94.964,96.4268,93.7513
10/25/2018,96.1161,93.8431,96.8215,93.8431
10/24/2018,93.622,97.9241,98.462,93.5112
10/23/2018,97.9264,98.0543,98.0543,94.8079
10/22/2018,98.0543,98.1484,98.7542,97.692
10/19/2018,97.8433,97.6239,98.3869,97.051
10/18/2018,97.5289,100.5044,100.5572,97.4072
10/17/2018,100.6262,101.6006,101.908,99.6034
10/16/2018,99.8671,97.3025,99.9995,97.3025
10/15/2018,97.3025,96.1688,97.967,96.1184
10/12/2018,96.4733,95.455,97.6269,95.455
10/11/2018,95.455,97.3017,98.1022,95.138
10/10/2018,96.347,98.8482,98.8482,96.347
10/09/2018,99.342,100.9374,101.094,99.3049
10/08/2018,101.1617,100.7158,101.5294,100.2008
10/05/2018,100.872,102.8489,102.9499,100.5951
10/04/2018,102.7192,103.723,104.0506,102.2291
10/03/2018,103.8175,103.5272,104.3753,103.2023
10/02/2018,102.7995,103.3108,103.6356,102.6017
10/01/2018,103.6235,106.5165,106.6473,103.4249
09/28/2018,107.0415,108.0176,108.4886,106.7326
09/27/2018,108.5529,107.8159,109.2395,107.8159
09/26/2018,107.1298,106.6356,107.9966,106.5994
09/25/2018,106.347,106.8115,106.8115,105.5622
09/24/2018,106.7897,109.4243,109.4243,106.4775
09/21/2018,109.6846,108.7699,110.2761,108.7699
09/20/2018,108.8406,109.2641,109.7828,108.1741
09/19/2018,109.0651,108.3334,109.5808,108.3334
09/18/2018,108.2319,108.8386,109.1517,107.4416
09/17/2018,108.7218,107.4232,109.2482,107.4232
09/14/2018,107.408,106.731,107.7124,106.428
09/13/2018,106.8597,105.7745,107.4891,105.7745
09/12/2018,105.7745,106.7397,107.1079,105.7528
09/11/2018,106.7397,106.1337,107.0722,106.0434
09/10/2018,106.5185,105.9793,106.9874,105.473
09/07/2018,105.6314,105.1437,106.6664,104.7086
09/06/2018,105.1437,106.0715,106.4395,104.6563
09/05/2018,106.2399,107.2099,107.7417,105.5681
09/04/2018,107.2117,107.5567,107.8698,106.8868
08/31/2018,107.9745,107.1244,108.0606,107.0895
08/30/2018,107.2454,108.0722,108.1597,107.0251
08/29/2018,108.287,107.9324,108.6482,107.5095
08/28/2018,108.0111,107.4544,108.6678,107.3328
08/27/2018,107.0561,107.0351,107.4938,106.7722
08/24/2018,106.3025,105.7712,106.6919,105.2719
08/23/2018,105.6684,106.7036,107.0754,105.5861
08/22/2018,106.6079,107.6499,107.6499,106.234
